platform,post_type,media_type,content_topic,day_of_week,predicted_donation_referrals,predicted_engagement_rate,prediction_timestamp
TikTok,EducationalContent,Text,Health,Tuesday,1.1,0.0534,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Text,Health,Monday,1.1,0.0513,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Text,CampaignLaunch,Monday,1.1,0.0981,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Text,CampaignLaunch,Thursday,1.1,0.0962,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Text,CampaignLaunch,Friday,1.1,0.0988,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Video,AwarenessRaising,Sunday,1.1,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,EducationalContent,Text,Health,Sunday,1.1,0.0649,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Health,Thursday,1.1,0.0704,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,Reintegration,Tuesday,1.1,0.0634,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,AwarenessRaising,Thursday,1.1,0.0636,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,EventRecap,Thursday,1.1,0.0645,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,AwarenessRaising,Monday,1.1,0.0507,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,EventRecap,Friday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,SafehouseLife,Tuesday,1.1,0.0646,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Text,Reintegration,Monday,1.1,0.0652,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,EventRecap,Tuesday,1.1,0.065,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,EventRecap,Saturday,1.1,0.0682,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Gratitude,Monday,1.1,0.0666,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Gratitude,Tuesday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Gratitude,Thursday,1.1,0.0645,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Gratitude,Friday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Gratitude,Saturday,1.1,0.0682,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Gratitude,Tuesday,1.1,0.065,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,SafehouseLife,Friday,1.1,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,Education,Tuesday,1.1,0.0612,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Text,CampaignLaunch,Wednesday,1.1,0.0757,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,Health,Tuesday,1.1,0.0641,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,Health,Monday,1.1,0.062,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,AwarenessRaising,Friday,1.1,0.0665,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Education,Tuesday,1.1,0.0621,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,AwarenessRaising,Saturday,1.1,0.0673,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,SafehouseLife,Monday,1.1,0.067,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Education,Friday,1.1,0.0645,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,AwarenessRaising,Tuesday,1.1,0.065,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Education,Monday,1.1,0.0684,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,Reintegration,Saturday,1.1,0.0642,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,DonorImpact,Saturday,1.1,0.0528,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,DonorImpact,Friday,1.1,0.052,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,DonorImpact,Thursday,1.1,0.0494,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,DonorImpact,Tuesday,1.1,0.052,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,SafehouseLife,Tuesday,1.1,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,AwarenessRaising,Tuesday,1.1,0.0641,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,SafehouseLife,Monday,1.1,0.0511,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,Reintegration,Friday,1.1,0.0634,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,DonorImpact,Monday,1.1,0.062,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,Reintegration,Thursday,1.1,0.0608,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,SafehouseLife,Tuesday,1.1,0.0532,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,EventRecap,Monday,1.1,0.0666,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Video,SafehouseLife,Thursday,1.1,0.0506,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,EventRecap,Tuesday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Video,DonorImpact,Tuesday,1.1,0.0721,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,SafehouseLife,Thursday,1.1,0.0649,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Health,Monday,1.1,0.0629,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,AwarenessRaising,Friday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
WhatsApp,ThankYou,Video,AwarenessRaising,Sunday,1.1,0.0675,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Video,EventRecap,Sunday,1.1,0.0672,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Education,Tuesday,1.1,0.0645,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Reintegration,Monday,1.1,0.0504,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Video,Education,Sunday,1.1,0.0642,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,SafehouseLife,Saturday,1.1,0.0678,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,SafehouseLife,Friday,1.1,0.067,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Photo,Reintegration,Friday,1.1,0.0989,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Photo,Reintegration,Thursday,1.1,0.0959,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,SafehouseLife,Thursday,1.1,0.064,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,SafehouseLife,Tuesday,1.1,0.067,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,AwarenessRaising,Thursday,1.1,0.0645,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Photo,Reintegration,Saturday,1.1,0.0997,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,AwarenessRaising,Monday,1.1,0.0666,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Health,Saturday,1.1,0.0738,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,AwarenessRaising,Tuesday,1.1,0.0674,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Education,Thursday,1.1,0.0616,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,Gratitude,Tuesday,1.1,0.0641,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,AwarenessRaising,Saturday,1.1,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Text,Reintegration,Monday,1.1,0.0659,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,Health,Friday,1.1,0.0665,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Health,Tuesday,1.1,0.065,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,Health,Saturday,1.1,0.0673,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Health,Thursday,1.1,0.0624,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Health,Friday,1.1,0.065,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Health,Saturday,1.1,0.0658,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Health,Friday,1.1,0.0731,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,SafehouseLife,Monday,1.1,0.0713,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Video,Gratitude,Sunday,1.1,0.0672,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,SafehouseLife,Tuesday,1.1,0.0655,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Photo,Reintegration,Sunday,1.1,0.0764,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,AwarenessRaising,Saturday,1.0,0.0738,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Reintegration,Thursday,1.0,0.0499,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,AwarenessRaising,Thursday,1.0,0.0704,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Education,Tuesday,1.0,0.0701,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Gratitude,Tuesday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Text,Education,Wednesday,1.0,0.0615,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Reintegration,Friday,1.0,0.0525,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Reintegration,Saturday,1.0,0.0533,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,AwarenessRaising,Friday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,DonorImpact,Saturday,1.0,0.0665,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Gratitude,Friday,1.0,0.0529,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,AwarenessRaising,Tuesday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,EventRecap,Tuesday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,EventRecap,Saturday,1.0,0.0738,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Text,Gratitude,Monday,1.0,0.0671,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,DonorImpact,Thursday,1.0,0.0637,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Text,Education,Monday,1.0,0.0646,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Gratitude,Saturday,1.0,0.0537,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Gratitude,Tuesday,1.0,0.0529,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,DonorImpact,Thursday,1.0,0.0628,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,DonorImpact,Saturday,1.0,0.0674,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,DonorImpact,Monday,1.0,0.0648,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Education,Saturday,1.0,0.0709,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Education,Friday,1.0,0.0701,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,DonorImpact,Friday,1.0,0.0657,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,EventRecap,Thursday,1.0,0.0704,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Education,Thursday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Gratitude,Thursday,1.0,0.0503,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,EventRecap,Friday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Reel,AwarenessRaising,Sunday,1.0,0.0672,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,DonorImpact,Friday,1.0,0.0666,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,Reintegration,Tuesday,1.0,0.0525,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Text,EventRecap,Monday,1.0,0.0671,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,DonorImpact,Monday,1.0,0.07,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Reel,CampaignLaunch,Monday,1.0,0.067,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Text,EventRecap,Wednesday,1.0,0.065,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,SafehouseLife,Tuesday,1.0,0.0533,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,AwarenessRaising,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,Education,Monday,1.0,0.0529,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Carousel,Health,Saturday,1.0,0.0743,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Carousel,Health,Friday,1.0,0.0735,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Carousel,Health,Thursday,1.0,0.0709,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Text,Education,Wednesday,1.0,0.062,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Text,Gratitude,Monday,1.0,0.0664,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Health,Tuesday,1.0,0.0674,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Health,Monday,1.0,0.0666,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,SafehouseLife,Thursday,1.0,0.0507,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,Gratitude,Monday,1.0,0.0547,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,CampaignLaunch,Monday,1.0,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,AwarenessRaising,Sunday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
WhatsApp,ThankYou,Reel,AwarenessRaising,Sunday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
WhatsApp,ThankYou,Reel,CampaignLaunch,Monday,1.0,0.0672,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,Reintegration,Monday,1.0,0.0543,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,SafehouseLife,Monday,1.0,0.0551,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Text,EventRecap,Monday,1.0,0.0664,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Reel,SafehouseLife,Sunday,1.0,0.0676,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Gratitude,Thursday,1.0,0.0704,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,EventRecap,Monday,1.0,0.0547,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Text,CampaignLaunch,Sunday,1.0,0.0562,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Text,Gratitude,Wednesday,1.0,0.065,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,SafehouseLife,Monday,1.0,0.0558,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Text,DonorImpact,Wednesday,1.0,0.0528,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Text,Health,Wednesday,1.0,0.065,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Text,SafehouseLife,Wednesday,1.0,0.0654,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Text,AwarenessRaising,Monday,1.0,0.0664,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,Reintegration,Monday,1.0,0.055,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Video,Reintegration,Tuesday,1.0,0.0727,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,Gratitude,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Text,EventRecap,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,AwarenessRaising,Monday,1.0,0.0547,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Text,Education,Monday,1.0,0.0639,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Text,Education,Monday,1.0,0.0521,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,Education,Sunday,1.0,0.0646,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,AwarenessRaising,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Text,SafehouseLife,Monday,1.0,0.0668,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Text,SafehouseLife,Monday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,Health,Tuesday,1.0,0.0665,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,EventRecap,Sunday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Text,Reintegration,Saturday,1.0,0.0688,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Text,Reintegration,Friday,1.0,0.068,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Text,Reintegration,Thursday,1.0,0.0654,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,Gratitude,Sunday,1.0,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Text,Reintegration,Tuesday,1.0,0.068,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Text,AwarenessRaising,Wednesday,1.0,0.0645,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,DonorImpact,Monday,1.0,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,DonorImpact,Tuesday,1.0,0.0633,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,DonorImpact,Thursday,1.0,0.0607,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,DonorImpact,Friday,1.0,0.0633,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Carousel,DonorImpact,Saturday,1.0,0.0641,2026-04-09T19:37:24.051216+00:00
WhatsApp,Campaign,Reel,SafehouseLife,Sunday,1.0,0.0679,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,SafehouseLife,Saturday,1.0,0.0541,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,SafehouseLife,Friday,1.0,0.0533,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Photo,Health,Monday,1.0,0.0657,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Text,AwarenessRaising,Monday,1.0,0.0671,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,Education,Monday,1.0,0.0529,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,SafehouseLife,Monday,1.0,0.0558,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,EventRecap,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,DonorImpact,Tuesday,1.0,0.0642,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,DonorImpact,Thursday,1.0,0.0616,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,DonorImpact,Friday,1.0,0.0642,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,DonorImpact,Saturday,1.0,0.065,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,Gratitude,Monday,1.0,0.0554,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Reintegration,Monday,1.0,0.0625,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Reintegration,Thursday,1.0,0.0621,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Reintegration,Friday,1.0,0.0647,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Carousel,Reintegration,Saturday,1.0,0.0655,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Text,Reintegration,Tuesday,1.0,0.068,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Text,Reintegration,Thursday,1.0,0.0654,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Text,Reintegration,Friday,1.0,0.068,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Text,Reintegration,Saturday,1.0,0.0688,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Text,Reintegration,Monday,1.0,0.055,2026-04-09T19:37:24.051216+00:00
TikTok,EducationalContent,Reel,EventRecap,Saturday,1.0,0.0537,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,EventRecap,Saturday,1.0,0.0785,2026-04-09T19:37:24.051216+00:00
Twitter,EducationalContent,Reel,Gratitude,Friday,1.0,0.0731,2026-04-09T19:37:24.051216+00:00
WhatsApp,ThankYou,Video,SafehouseLife,Sunday,1.0,0.0679,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,AwarenessRaising,Friday,1.0,0.0777,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,AwarenessRaising,Thursday,1.0,0.0751,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,AwarenessRaising,Monday,1.0,0.0755,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,Health,Monday,1.0,0.0755,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Text,EventRecap,Monday,1.0,0.0671,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,Gratitude,Monday,1.0,0.0755,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,SafehouseLife,Monday,1.0,0.0753,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,Health,Tuesday,1.0,0.0777,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,Health,Thursday,1.0,0.0751,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,Health,Friday,1.0,0.0777,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,Health,Saturday,1.0,0.0785,2026-04-09T19:37:24.051216+00:00
WhatsApp,ThankYou,Reel,SafehouseLife,Sunday,1.0,0.0679,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Reel,EventRecap,Sunday,1.0,0.0672,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Text,Education,Monday,1.0,0.0646,2026-04-09T19:37:24.051216+00:00
WhatsApp,EventPromotion,Reel,Education,Sunday,1.0,0.0643,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Text,AwarenessRaising,Monday,1.0,0.0755,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,Gratitude,Thursday,1.0,0.0751,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,Gratitude,Friday,1.0,0.0777,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,Gratitude,Saturday,1.0,0.0785,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,AwarenessRaising,Monday,1.0,0.0748,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,AwarenessRaising,Saturday,1.0,0.0785,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,AwarenessRaising,Thursday,1.0,0.0744,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Text,DonorImpact,Friday,1.0,0.0961,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,EventRecap,Thursday,1.0,0.0744,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Text,Reintegration,Tuesday,1.0,0.0673,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Text,Gratitude,Monday,1.0,0.0671,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,EventRecap,Monday,1.0,0.0748,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Text,EventRecap,Friday,1.0,0.0777,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Text,Education,Saturday,1.0,0.0749,2026-04-09T19:37:24.051216+00:00
